-9.759730659425258636e-03,1.131346896290779114e-01,-1.718313574790954590e+00,-1.522705852985382080e-01,1.684482991695404053e-01,-1.252556204795837402e+00,1.768411397933959961e+00,-1.330794215202331543e+00,2.584010839462280273e+00,-2.231950521469116211e+00,2.683493196964263916e-01,2.921004891395568848e-01,-2.882061153650283813e-02,1.240237593650817871e+00,1.326341778039932251e-01,-1.018275141716003418e+00,6.017692089080810547e-01,1.632280111312866211e+00,7.449278235435485840e-01,-1.673654764890670776e-01,-4.936128556728363037e-01,-1.134271994233131409e-01,1.538114786148071289e+00,2.895631194114685059e-01,-1.479187369346618652e+00,8.797192573547363281e-01,-1.447762489318847656e+00,5.042563676834106445e-01,1.292364716529846191e+00,5.118928551673889160e-01,-9.237945675849914551e-01,1.086524128913879395e+00,1.554548889398574829e-01,1.366147637367248535e+00,-5.171743035316467285e-01,-3.016317784786224365e-01,-8.122204542160034180e-01,1.406294107437133789e+00,-7.412583827972412109e-01,3.089281916618347168e-01,-9.298795461654663086e-01,2.088508605957031250e+00,6.606435179710388184e-01,9.604868888854980469e-01,-1.267971545457839966e-01,2.405715733766555786e-01,2.487605065107345581e-01,1.074253439903259277e+00,9.554781317710876465e-01,3.362646102905273438e-01,7.222260236740112305e-01,2.259775638580322266e+00,-2.366721391677856445e+00,1.214201331138610840e+00,1.601684331893920898e+00,-2.896013498306274414e+00,-1.160156011581420898e+00,6.103755831718444824e-01,-4.271256923675537109e-02,2.667354047298431396e-01,-9.587962031364440918e-01,2.876663684844970703e+00,-4.414342641830444336e-01,-1.127675652503967285e+00
-8.442389369010925293e-01,2.023751884698867798e-01,7.632821202278137207e-01,1.346399068832397461e+00,1.290370374917984009e-01,-1.324489474296569824e+00,-1.760319232940673828e+00,2.095101833343505859e+00,-2.031362205743789673e-01,8.198084235191345215e-01,-1.260451912879943848e+00,5.069648027420043945e-01,-9.664187431335449219e-01,-4.639243483543395996e-01,1.550942808389663696e-01,-7.599859684705734253e-02,5.387596487998962402e-01,-1.884211748838424683e-01,-2.863370776176452637e-01,1.107257008552551270e+00,-9.550942778587341309e-01,4.329907894134521484e-01,1.099841117858886719e+00,1.278911367990076542e-03,1.045294284820556641e+00,-3.907155096530914307e-01,-1.853239774703979492e+00,-1.004714965820312500e+00,-1.619304180145263672e+00,-5.238159745931625366e-02,-3.380359336733818054e-02,1.140259265899658203e+00,1.270488977432250977e+00,6.887503862380981445e-01,-5.823232531547546387e-01,-1.023772597312927246e+00,9.625278711318969727e-01,-5.178065896034240723e-01,5.847113579511642456e-02,-2.954622805118560791e-01,5.852802991867065430e-01,1.234325647354125977e+00,-1.718018412590026855e+00,5.830417275428771973e-01,1.780924677848815918e+00,-8.851098418235778809e-01,-1.456705808639526367e+00,-1.022077083587646484e+00,1.355852961540222168e+00,-1.186759471893310547e+00,-6.562231183052062988e-01,1.359408199787139893e-01,-3.534426987171173096e-01,5.744397044181823730e-01,7.827021479606628418e-01,5.348873734474182129e-01,1.083567515015602112e-01,1.108875751495361328e+00,1.398464202880859375e+00,2.029876038432121277e-02,-1.429779410362243652e+00,7.199649810791015625e-01,3.157602846622467041e-01,-1.319654345512390137e+00
2.113445252180099487e-01,-1.980137825012207031e+00,2.036791324615478516e+00,-8.925831317901611328e-01,-9.335409402847290039e-01,-1.321155309677124023e+00,-6.701416373252868652e-01,9.640651941299438477e-01,-2.268104702234268188e-01,2.541876137256622314e-01,-6.055550575256347656e-01,4.513712599873542786e-02,9.238620996475219727e-01,-9.197050333023071289e-01,-9.400745481252670288e-02,-1.189172506332397461e+00,2.214972227811813354e-01,-8.844951391220092773e-01,2.734804868698120117e+00,-6.415474414825439453e-01,-1.518623352050781250e+00,9.402361512184143066e-02,-1.708988696336746216e-01,3.576337546110153198e-02,7.820864915847778320e-01,-1.073128700256347656e+00,3.880884051322937012e-01,-2.935212291777133942e-02,-1.533905029296875000e+00,-5.818732827901840210e-02,5.163350701332092285e-01,8.996537923812866211e-01,-5.095600485801696777e-01,8.024695515632629395e-01,-1.593471884727478027e+00,-6.034108996391296387e-02,-1.803209781646728516e+00,-7.486700415611267090e-01,2.856164276599884033e-01,2.439869046211242676e-01,-2.870103716850280762e-01,-2.286178171634674072e-01,6.453527510166168213e-02,-1.388854622840881348e+00,8.026081919670104980e-01,1.959369778633117676e+00,-1.054420948028564453e+00,1.214397788047790527e+00,-4.183405339717864990e-01,1.078604087233543396e-01,-1.622810512781143188e-01,9.194245934486389160e-01,2.122030735015869141e+00,-2.656300365924835205e-01,-1.008094191551208496e+00,-1.767409920692443848e+00,4.368577003479003906e-01,1.101350933313369751e-01,9.156836867332458496e-01,-4.563737213611602783e-01,2.087715119123458862e-01,-9.224617481231689453e-01,-6.512416154146194458e-02,5.588814616203308105e-01
-8.989033699035644531e-01,1.983769774436950684e+00,-5.076952576637268066e-01,1.917146742343902588e-01,-4.974543154239654541e-01,1.056930184364318848e+00,7.811272740364074707e-01,-2.293266654014587402e-01,1.587629199028015137e+00,1.278933584690093994e-01,-1.238681554794311523e+00,6.289218664169311523e-01,2.095900923013687134e-01,-8.178625702857971191e-01,-2.471433877944946289e-01,8.290848135948181152e-02,-4.217701852321624756e-01,-2.848614454269409180e+00,-1.521497011184692383e+00,1.809118986129760742e+00,-8.130670785903930664e-01,1.391030550003051758e+00,-1.848900318145751953e-01,-4.055650532245635986e-02,7.642200589179992676e-02,-1.058710932731628418e+00,6.199111342430114746e-01,1.214037299156188965e+00,-2.660250067710876465e-01,1.013012975454330444e-01,3.107109963893890381e-01,-3.779692351818084717e-01,-1.346881747245788574e+00,-1.376466006040573120e-01,8.065872788429260254e-01,2.019798308610916138e-01,-1.651079058647155762e+00,1.581641435623168945e+00,-5.093430876731872559e-01,-3.454645872116088867e-01,1.818012714385986328e+00,-5.895788669586181641e-01,7.988474369049072266e-01,5.931434035301208496e-01,-6.373620778322219849e-02,1.016077280044555664e+00,-1.267135888338088989e-01,-2.306558042764663696e-01,4.184207916259765625e-01,-1.445100545883178711e+00,-1.124203681945800781e+00,-2.936024963855743408e-01,4.621586501598358154e-01,3.991014063358306885e-01,8.205308914184570312e-01,2.059493780136108398e+00,-3.628063481301069260e-03,1.307400941848754883e+00,7.809993624687194824e-01,2.065117120742797852e+00,-4.112861454486846924e-01,-1.452875733375549316e+00,1.186673641204833984e+00,4.730374813079833984e-01
-1.438558220863342285e+00,-1.190711110830307007e-01,8.393790125846862793e-01,-3.834111988544464111e-01,-1.151049256324768066e+00,-1.106603220105171204e-01,-3.085460886359214783e-02,6.041903495788574219e-01,1.189477562904357910e+00,1.052642822265625000e+00,7.378673553466796875e-01,8.568701148033142090e-01,7.065727710723876953e-01,-9.009451270103454590e-01,-1.286043643951416016e+00,7.288476824760437012e-01,-3.991876840591430664e-01,-1.401970982551574707e+00,-1.357487440109252930e+00,-1.744590044021606445e+00,9.106011390686035156e-01,-1.745123386383056641e+00,8.436067104339599609e-01,-8.508453965187072754e-01,4.664358198642730713e-01,-4.963241219520568848e-01,-4.224995970726013184e-01,2.242056429386138916e-01,-5.700795650482177734e-01,1.816877871751785278e-01,9.985679388046264648e-02,-6.647063493728637695e-01,6.979089975357055664e-01,-4.845858216285705566e-01,6.548783183097839355e-01,-1.152374744415283203e+00,2.431588917970657349e-01,-3.221177458763122559e-01,8.952030539512634277e-01,5.386829748749732971e-02,-1.836149543523788452e-01,2.180031538009643555e-01,-1.055981397628784180e+00,-1.455072164535522461e-01,-2.015555143356323242e+00,-1.481651663780212402e-01,-4.966922700405120850e-01,5.102422088384628296e-02,-3.132096529006958008e-01,-8.946866989135742188e-01,-2.751286625862121582e-01,5.733878016471862793e-01,1.393229484558105469e+00,-1.949846029281616211e+00,2.177037745714187622e-01,2.123582214117050171e-01,4.587011635303497314e-01,-4.791644215583801270e-01,1.860562860965728760e-01,2.614832818508148193e-01,-2.600429058074951172e-01,6.349355578422546387e-01,-8.808106780052185059e-01,-1.381580680608749390e-01
-1.124424636363983154e-01,-4.432958662509918213e-01,-1.515113711357116699e+00,1.105922609567642212e-01,1.074979007244110107e-01,4.885667935013771057e-02,-7.262058258056640625e-01,1.419656872749328613e-01,-1.262519478797912598e+00,-5.110008120536804199e-01,-5.266726613044738770e-01,7.157545089721679688e-01,3.254028260707855225e-01,-4.955666065216064453e-01,2.565475106239318848e-01,-3.037242650985717773e+00,9.959601759910583496e-01,1.573406904935836792e-01,7.559610009193420410e-01,-4.338324964046478271e-01,-1.260877013206481934e+00,4.141990244388580322e-01,1.149075269699096680e+00,1.761715650558471680e+00,3.132690861821174622e-02,-1.745954155921936035e-01,-3.757590353488922119e-01,4.556633234024047852e-01,7.171656489372253418e-01,3.909028470516204834e-01,1.197166442871093750e+00,3.284440338611602783e-01,2.129298210144042969e+00,-1.472935199737548828e+00,4.059441387653350830e-01,8.432163596153259277e-01,1.314462065696716309e+00,5.296846032142639160e-01,1.814214706420898438e+00,-9.307566881179809570e-01,5.480212569236755371e-01,-8.616209775209426880e-02,-3.453605771064758301e-01,-1.554693698883056641e+00,-4.218079745769500732e-01,-1.051664710044860840e+00,-2.105123996734619141e-01,-2.348106384277343750e+00,1.629687547683715820e+00,-1.280847430229187012e+00,1.130514264106750488e+00,-2.623011767864227295e-01,-7.288485169410705566e-01,9.301154017448425293e-01,1.178900480270385742e+00,-4.598980545997619629e-01,4.510958194732666016e-01,-7.240160703659057617e-01,1.513144224882125854e-01,1.955445170402526855e+00,-2.993761599063873291e-01,1.651557087898254395e+00,-5.853005051612854004e-01,-4.477544501423835754e-02
-3.838934004306793213e-01,-1.018838167190551758e+00,-1.057900860905647278e-01,5.392044410109519958e-02,2.700840711593627930e+00,8.182604908943176270e-01,-1.049569368362426758e+00,1.306568145751953125e+00,-1.139253258705139160e+00,8.817561268806457520e-01,-1.534377813339233398e+00,-8.213841915130615234e-01,1.067930273711681366e-02,-1.583032906055450439e-01,-1.927027553319931030e-01,-4.313295185565948486e-01,1.076158285140991211e+00,3.602851629257202148e-01,7.065255045890808105e-01,-6.724885702133178711e-01,1.080678477883338928e-01,5.860303640365600586e-01,2.288957834243774414e-01,4.121921062469482422e-01,-1.354148626327514648e+00,1.497024297714233398e+00,-1.360009431838989258e+00,-8.692160844802856445e-01,-1.900726258754730225e-01,3.025778532028198242e-01,3.648833557963371277e-02,6.628552824258804321e-02,-8.442835807800292969e-01,-8.627281337976455688e-02,-7.219545841217041016e-01,-4.111077785491943359e-01,-3.358135819435119629e-01,-7.090907096862792969e-01,4.017278254032135010e-01,-1.371758133172988892e-01,-8.795949220657348633e-01,-1.339066147804260254e+00,-4.570827484130859375e-01,1.297028660774230957e-01,-1.484033823013305664e+00,1.013690710067749023e+00,-7.261490821838378906e-01,1.997537493705749512e+00,3.408147394657135010e-01,-8.167501091957092285e-01,8.840612769126892090e-01,4.557896554470062256e-01,-4.402926266193389893e-01,-2.115216553211212158e-01,-2.124632894992828369e-01,-4.680731296539306641e-01,3.419126570224761963e-01,9.602224230766296387e-01,4.318362176418304443e-01,2.013342529535293579e-01,-2.380679100751876831e-01,1.565211892127990723e+00,4.066022038459777832e-01,1.613891720771789551e+00
1.236527085304260254e+00,2.503970563411712646e-01,-1.198137998580932617e-01,1.054292798042297363e+00,4.577450752258300781e-01,-1.207370638847351074e+00,1.778025388717651367e+00,6.855950951576232910e-01,-9.436252117156982422e-01,8.944695591926574707e-01,2.305426150560379028e-01,8.449514955282211304e-02,1.072859048843383789e+00,2.814579606056213379e-01,9.366850852966308594e-01,-1.577075242996215820e+00,-7.419325113296508789e-01,-5.519056320190429688e-01,1.761097311973571777e-01,-1.496644377708435059e+00,1.143996715545654297e+00,-2.284009158611297607e-01,1.111193560063838959e-02,-8.686400651931762695e-01,5.181058049201965332e-01,2.035110235214233398e+00,-2.364493131637573242e+00,2.685427665710449219e-01,-1.028173089027404785e+00,-1.791730970144271851e-01,7.312973141670227051e-01,-1.106484055519104004e+00,-4.119611680507659912e-01,7.300124168395996094e-01,3.568179905414581299e-01,-2.049024105072021484e+00,1.402873635292053223e+00,2.151967525482177734e+00,-2.048622816801071167e-01,1.740766763687133789e-01,-3.635114133358001709e-01,-4.294867813587188721e-01,-1.391537189483642578e-01,1.543890088796615601e-01,8.037502765655517578e-01,-1.203538656234741211e+00,1.192439198493957520e+00,1.566440820693969727e+00,-1.540130972862243652e-01,5.845703482627868652e-01,1.673832774162292480e+00,1.444546580314636230e-01,1.095669746398925781e+00,-8.999020457267761230e-01,6.539828181266784668e-01,2.821271717548370361e-01,2.308573126792907715e-01,-9.895435571670532227e-01,-1.012754678726196289e+00,-1.404230356216430664e+00,1.694801151752471924e-01,-1.602894902229309082e+00,2.807949483394622803e-01,5.153290629386901855e-01
-2.132696211338043213e-01,-9.489173889160156250e-01,7.527592182159423828e-01,1.619253277778625488e+00,-6.018950417637825012e-02,6.778008341789245605e-01,-1.516734659671783447e-01,-1.480458378791809082e+00,-1.799861311912536621e+00,-1.610565185546875000e+00,2.064366191625595093e-01,1.866113543510437012e+00,5.297824144363403320e-01,-1.081562995910644531e+00,1.653596878051757812e+00,-5.341076850891113281e-01,-2.615499496459960938e-01,2.575063109397888184e-01,8.804729580879211426e-01,9.801425933837890625e-01,-1.072552680969238281e+00,1.758683323860168457e-01,2.138177305459976196e-01,2.293442934751510620e-01,-3.731347620487213135e-01,-5.481026694178581238e-02,4.361371397972106934e-01,-1.472196131944656372e-01,-7.185222506523132324e-01,1.771027803421020508e+00,5.722768306732177734e-01,1.351309299468994141e+00,-7.631513476371765137e-01,-5.320625305175781250e-01,-1.421693444252014160e+00,-3.385511934757232666e-01,-1.434353590011596680e+00,8.362163305282592773e-01,1.006799936294555664e+00,-8.327731490135192871e-01,1.015881419181823730e+00,8.728067278861999512e-01,-1.653457060456275940e-02,-1.404956579208374023e+00,4.010574519634246826e-01,5.949820876121520996e-01,1.529870152473449707e+00,7.203208804130554199e-01,1.533877968788146973e+00,-4.605413079261779785e-01,8.282106518745422363e-01,-9.874042272567749023e-01,-2.833599448204040527e-01,6.239730492234230042e-02,8.300708979368209839e-02,-1.114287257194519043e+00,-1.379087448120117188e+00,4.627948999404907227e-01,-1.159296751022338867e+00,9.483465552330017090e-01,2.079529166221618652e-01,-6.536068916320800781e-01,-5.786697864532470703e-01,-4.544048011302947998e-01
-5.195618048310279846e-02,3.905622959136962891e-01,2.100185900926589966e-01,-2.471572160720825195e-01,-1.372087121009826660e+00,-1.519325733184814453e+00,2.178267240524291992e+00,-7.479814291000366211e-01,3.919625580310821533e-01,-1.394360303878784180e+00,1.245464086532592773e+00,-1.087188348174095154e-01,9.429541230201721191e-01,-1.097846865653991699e+00,5.075039863586425781e-01,1.134579300880432129e+00,-8.205626010894775391e-01,1.804507613182067871e+00,-8.751719594001770020e-01,-1.072327613830566406e+00,5.609815120697021484e-01,-3.877359032630920410e-01,5.675475001335144043e-01,2.682496309280395508e+00,1.320457935333251953e+00,4.074666500091552734e-01,-2.283292293548583984e+00,6.008213758468627930e-01,-5.174494981765747070e-01,-5.381329655647277832e-01,3.485592901706695557e-01,-7.379491329193115234e-01,1.070509195327758789e+00,-6.334613561630249023e-01,-5.473748221993446350e-02,-1.927271127700805664e+00,7.671809792518615723e-01,-2.017150402069091797e+00,1.692473590373992920e-01,-7.078984975814819336e-01,-9.964730143547058105e-01,1.835080385208129883e+00,7.271418571472167969e-01,-2.096127271652221680e-01,-2.137159109115600586e-01,-1.090687155723571777e+00,-6.317182183265686035e-01,2.023210078477859497e-01,-2.239181250333786011e-01,1.028228521347045898e+00,-8.633174896240234375e-01,-1.429346084594726562e+00,7.437311112880706787e-02,1.751661539077758789e+00,-2.103814840316772461e+00,1.604178786277770996e+00,9.808702021837234497e-02,1.792373806238174438e-01,1.304760456085205078e+00,1.362680315971374512e+00,-3.840606808662414551e-01,4.815896451473236084e-01,3.769587576389312744e-01,2.463301569223403931e-01
